#trajectory
#pose_format: tx ty tz qx qy qz qw
epoch: 216 pose: 6.4807 4.9256 0.1309 0.0013 -0.0143 0.4589 0.8884
epoch: 217 pose: 6.5096 4.9664 0.1323 0.0017 -0.0143 0.4592 0.8882
epoch: 218 pose: 6.5385 5.0072 0.1336 0.0022 -0.0142 0.4588 0.8884
epoch: 219 pose: 6.5674 5.0479 0.1350 0.0027 -0.0142 0.4584 0.8886
epoch: 220 pose: 6.5964 5.0887 0.1364 0.0033 -0.0141 0.4587 0.8885
epoch: 221 pose: 6.6253 5.1294 0.1378 0.0038 -0.0141 0.4585 0.8886
epoch: 222 pose: 6.6543 5.1702 0.1392 0.0043 -0.0140 0.4581 0.8888
epoch: 223 pose: 6.6833 5.2109 0.1406 0.0047 -0.0139 0.4569 0.8894
epoch: 224 pose: 6.7124 5.2515 0.1421 0.0052 -0.0139 0.4556 0.8901
epoch: 225 pose: 6.7416 5.2920 0.1436 0.0057 -0.0138 0.4549 0.8904
epoch: 226 pose: 6.7709 5.3325 0.1450 0.0061 -0.0137 0.4546 0.8905
epoch: 227 pose: 6.8002 5.3730 0.1465 0.0066 -0.0137 0.4547 0.8905
epoch: 228 pose: 6.8295 5.4135 0.1481 0.0071 -0.0136 0.4539 0.8909
epoch: 229 pose: 6.8589 5.4539 0.1496 0.0077 -0.0135 0.4531 0.8913
epoch: 230 pose: 6.8883 5.4943 0.1512 0.0083 -0.0134 0.4515 0.8921
epoch: 231 pose: 6.9179 5.5346 0.1527 0.0088 -0.0134 0.4498 0.8930
epoch: 232 pose: 6.9477 5.5747 0.1543 0.0094 -0.0133 0.4478 0.8940
epoch: 233 pose: 6.9776 5.6148 0.1559 0.0100 -0.0132 0.4450 0.8954
epoch: 234 pose: 7.0078 5.6546 0.1575 0.0106 -0.0130 0.4415 0.8971
epoch: 235 pose: 7.0383 5.6942 0.1592 0.0112 -0.0128 0.4371 0.8993
epoch: 236 pose: 7.0692 5.7335 0.1608 0.0119 -0.0126 0.4322 0.9016
epoch: 237 pose: 7.1005 5.7724 0.1625 0.0125 -0.0124 0.4281 0.9036
epoch: 238 pose: 7.1321 5.8111 0.1641 0.0131 -0.0122 0.4236 0.9057
epoch: 239 pose: 7.1642 5.8494 0.1658 0.0138 -0.0119 0.4189 0.9079
epoch: 240 pose: 7.1966 5.8874 0.1674 0.0144 -0.0116 0.4137 0.9102
epoch: 241 pose: 7.2295 5.9251 0.1691 0.0151 -0.0114 0.4085 0.9125
epoch: 242 pose: 7.2628 5.9623 0.1707 0.0157 -0.0111 0.4026 0.9152
epoch: 243 pose: 7.2966 5.9992 0.1724 0.0163 -0.0108 0.3971 0.9175
epoch: 244 pose: 7.3308 6.0356 0.1740 0.0168 -0.0105 0.3913 0.9201
epoch: 245 pose: 7.3655 6.0716 0.1756 0.0173 -0.0102 0.3846 0.9229
epoch: 246 pose: 7.4007 6.1070 0.1773 0.0178 -0.0099 0.3778 0.9257
epoch: 247 pose: 7.4364 6.1420 0.1788 0.0183 -0.0096 0.3709 0.9284
epoch: 248 pose: 7.4726 6.1764 0.1804 0.0188 -0.0094 0.3635 0.9314
epoch: 249 pose: 7.5094 6.2103 0.1820 0.0192 -0.0091 0.3569 0.9339
epoch: 250 pose: 7.5466 6.2436 0.1835 0.0197 -0.0088 0.3495 0.9367
epoch: 251 pose: 7.5844 6.2763 0.1850 0.0201 -0.0086 0.3420 0.9394
epoch: 252 pose: 7.6227 6.3084 0.1865 0.0205 -0.0082 0.3343 0.9422
epoch: 253 pose: 7.6615 6.3399 0.1880 0.0210 -0.0078 0.3261 0.9451
epoch: 254 pose: 7.7009 6.3707 0.1894 0.0214 -0.0074 0.3170 0.9481
epoch: 255 pose: 7.7408 6.4007 0.1908 0.0219 -0.0069 0.3075 0.9513
epoch: 256 pose: 7.7814 6.4300 0.1921 0.0225 -0.0065 0.2985 0.9541
epoch: 257 pose: 7.8224 6.4584 0.1934 0.0230 -0.0060 0.2887 0.9571
epoch: 258 pose: 7.8641 6.4861 0.1946 0.0236 -0.0055 0.2785 0.9601
epoch: 259 pose: 7.9064 6.5128 0.1958 0.0242 -0.0050 0.2673 0.9633
epoch: 260 pose: 7.9492 6.5385 0.1970 0.0247 -0.0045 0.2552 0.9666
epoch: 261 pose: 7.9927 6.5632 0.1980 0.0252 -0.0040 0.2425 0.9698
epoch: 262 pose: 8.0368 6.5867 0.1990 0.0257 -0.0034 0.2292 0.9730
epoch: 263 pose: 8.0816 6.6090 0.1999 0.0262 -0.0028 0.2151 0.9762
epoch: 264 pose: 8.1269 6.6300 0.2008 0.0266 -0.0022 0.2004 0.9793
epoch: 265 pose: 8.1729 6.6496 0.2015 0.0269 -0.0016 0.1857 0.9822
epoch: 266 pose: 8.2195 6.6678 0.2022 0.0273 -0.0011 0.1711 0.9849
epoch: 267 pose: 8.2665 6.6847 0.2028 0.0277 -0.0004 0.1564 0.9873
epoch: 268 pose: 8.3141 6.7001 0.2032 0.0281 0.0002 0.1415 0.9895
epoch: 269 pose: 8.3621 6.7141 0.2036 0.0284 0.0009 0.1267 0.9915
epoch: 270 pose: 8.4105 6.7267 0.2039 0.0288 0.0015 0.1118 0.9933
epoch: 271 pose: 8.4592 6.7378 0.2041 0.0292 0.0021 0.0969 0.9949
epoch: 272 pose: 8.5083 6.7475 0.2042 0.0295 0.0026 0.0830 0.9961
epoch: 273 pose: 8.5576 6.7557 0.2041 0.0298 0.0032 0.0695 0.9971
epoch: 274 pose: 8.6071 6.7627 0.2040 0.0301 0.0038 0.0555 0.9980
epoch: 275 pose: 8.6568 6.7682 0.2038 0.0303 0.0044 0.0416 0.9987
epoch: 276 pose: 8.7066 6.7724 0.2035 0.0306 0.0049 0.0286 0.9991
epoch: 277 pose: 8.7565 6.7752 0.2031 0.0309 0.0054 0.0162 0.9994
epoch: 278 pose: 8.8065 6.7769 0.2026 0.0312 0.0059 0.0040 0.9995
epoch: 279 pose: 8.8565 6.7773 0.2020 0.0315 0.0064 -0.0081 0.9995
epoch: 280 pose: 8.9065 6.7765 0.2013 0.0317 0.0069 -0.0201 0.9993
epoch: 281 pose: 8.9564 6.7745 0.2006 0.0319 0.0074 -0.0316 0.9990
epoch: 282 pose: 9.0063 6.7714 0.1998 0.0321 0.0078 -0.0428 0.9985
epoch: 283 pose: 9.0562 6.7671 0.1988 0.0323 0.0084 -0.0540 0.9980
epoch: 284 pose: 9.1059 6.7618 0.1978 0.0325 0.0089 -0.0649 0.9973
epoch: 285 pose: 9.1554 6.7553 0.1967 0.0326 0.0094 -0.0765 0.9965
epoch: 286 pose: 9.2048 6.7477 0.1955 0.0328 0.0100 -0.0884 0.9955
epoch: 287 pose: 9.2540 6.7390 0.1943 0.0330 0.0105 -0.0996 0.9944
epoch: 288 pose: 9.3030 6.7291 0.1929 0.0333 0.0111 -0.1099 0.9933
